日期,收盘,开盘,高峰,低峰,交易量,涨跌幅
2019年12月26日,46.41,46.21,47.25,46.14,11.03M,-0.94%
2019年12月25日,46.85,47.05,48.14,46.51,19.18M,0.15%
2019年12月24日,46.78,45.75,46.85,45.75,15.66M,2.72%
2019年12月23日,45.54,46.32,46.42,45.47,13.28M,-2.32%
2019年12月20日,46.62,45.23,47.28,45.05,28.98M,3.67%
2019年12月19日,44.97,44.70,45.00,44.26,10.12M,0.60%
2019年12月18日,44.70,45.08,45.08,44.53,11.32M,-0.75%
2019年12月17日,45.04,44.17,45.55,44.16,19.05M,2.06%
2019年12月16日,44.13,43.43,44.15,43.23,12.53M,1.75%
2019年12月13日,43.37,43.79,43.89,43.23,14.16M,-0.25%
2019年12月12日,43.48,44.09,44.09,43.23,8.09M,-1.45%
2019年12月11日,44.12,43.36,44.23,43.19,8.89M,1.59%
2019年12月10日,43.43,43.53,43.53,43.20,4.22M,0.12%
2019年12月9日,43.38,43.71,43.80,43.27,5.83M,-0.75%
2019年12月6日,43.71,44.05,44.14,43.47,6.81M,-0.75%
2019年12月5日,44.04,44.20,44.41,43.90,6.29M,-0.20%
2019年12月4日,44.13,43.72,44.44,43.44,6.90M,0.78%
2019年12月3日,43.79,43.15,43.84,42.99,4.70M,1.48%
2019年12月2日,43.15,43.39,43.54,43.05,4.33M,-0.55%
2019年11月29日,43.39,43.27,43.62,43.02,4.41M,0.49%
2019年11月28日,43.18,43.58,43.73,43.15,4.81M,-1.64%
2019年11月27日,43.90,44.46,44.47,43.85,4.83M,-1.57%
2019年11月26日,44.60,44.78,45.09,43.75,9.96M,-0.60%
2019年11月25日,44.87,44.16,45.28,43.54,12.17M,2.40%
2019年11月22日,43.82,43.73,44.60,43.45,7.03M,0.46%
2019年11月21日,43.62,43.20,43.87,42.78,5.70M,1.21%
2019年11月20日,43.10,43.60,43.60,43.01,3.94M,-1.46%
2019年11月19日,43.74,42.56,43.75,42.56,5.35M,2.12%
2019年11月18日,42.83,42.90,43.03,42.52,5.37M,-0.67%
2019年11月15日,43.12,43.53,43.63,42.80,4.61M,-0.92%
2019年11月14日,43.52,43.50,43.82,43.32,4.04M,0.55%
2019年11月13日,43.28,44.12,44.17,43.00,5.80M,-1.86%
2019年11月12日,44.10,43.92,44.33,43.55,4.46M,0.34%
2019年11月11日,43.95,44.80,44.80,43.63,6.17M,-2.07%
2019年11月8日,44.88,45.88,45.95,44.80,9.14M,0.45%
2019年11月7日,44.68,44.03,45.65,43.69,9.68M,0.84%
2019年11月6日,44.31,44.10,44.85,43.53,9.67M,0.82%
2019年11月5日,43.95,43.52,44.35,43.02,7.70M,1.20%
2019年11月4日,43.43,43.57,43.80,43.13,5.41M,-0.32%
2019年11月1日,43.57,42.80,43.75,42.30,6.73M,1.68%
2019年10月31日,42.85,43.95,43.95,42.60,11.07M,-2.53%
2019年10月30日,43.96,45.90,45.90,43.50,17.24M,-6.77%
2019年10月29日,47.15,47.34,47.89,47.10,5.51M,-0.32%
2019年10月28日,47.30,47.03,47.46,47.03,5.26M,0.55%
2019年10月25日,47.04,46.80,47.17,46.44,3.71M,0.81%
2019年10月24日,46.66,46.50,46.82,46.50,3.16M,0.13%
2019年10月23日,46.60,46.79,46.95,46.56,3.04M,-0.43%
2019年10月22日,46.80,46.59,46.86,46.52,3.32M,0.49%
2019年10月21日,46.57,46.90,46.98,46.21,5.28M,-0.70%
2019年10月18日,46.90,47.99,47.99,46.82,7.50M,-1.30%
2019年10月17日,47.52,47.52,47.75,47.40,3.85M,0.00%
2019年10月16日,47.52,48.00,48.24,47.48,7.15M,-1.00%
2019年10月15日,48.00,48.90,49.00,47.90,7.66M,-1.74%
2019年10月14日,48.85,48.98,49.38,48.50,8.39M,0.87%
2019年10月11日,48.43,48.50,48.96,47.97,7.57M,-1.16%
2019年10月10日,49.00,48.40,49.20,48.36,6.26M,1.89%
2019年10月9日,48.09,48.30,48.32,47.28,5.05M,-0.68%
2019年10月8日,48.42,48.80,49.26,48.30,4.86M,-0.74%
2019年9月30日,48.78,48.65,49.13,48.54,4.91M,0.41%
2019年9月27日,48.58,48.49,48.81,48.38,4.07M,0.19%
2019年9月26日,48.49,49.30,49.50,48.48,6.95M,-1.12%
2019年9月25日,49.04,49.85,49.85,48.90,8.08M,-1.66%
2019年9月24日,49.87,49.40,50.40,49.19,7.98M,1.40%
2019年9月23日,49.18,49.90,49.95,48.85,9.59M,-1.78%
2019年9月20日,50.07,50.40,50.44,50.00,6.88M,-0.24%
2019年9月19日,50.19,50.18,50.26,49.80,6.17M,0.30%
2019年9月18日,50.04,50.00,50.13,49.81,5.33M,0.14%
2019年9月17日,49.97,51.20,51.23,49.68,10.56M,-2.33%
2019年9月16日,51.16,51.35,51.36,50.85,8.38M,0.73%
2019年9月12日,50.79,51.30,51.38,50.36,9.91M,-0.63%
2019年9月11日,51.11,51.26,51.68,50.90,11.64M,-0.08%
2019年9月10日,51.15,51.70,51.87,50.86,12.84M,-0.83%
2019年9月9日,51.58,50.85,51.66,50.56,19.48M,2.16%
2019年9月6日,50.49,50.34,51.20,50.21,14.66M,0.70%
2019年9月5日,50.14,49.50,50.40,49.49,17.49M,1.56%
2019年9月4日,49.37,49.48,49.48,49.01,10.70M,-0.24%
2019年9月3日,49.49,49.99,49.99,49.15,9.57M,-0.46%
2019年9月2日,49.72,49.98,50.00,49.34,11.83M,0.55%
2019年8月30日,49.45,49.58,49.89,49.16,10.18M,0.71%
2019年8月29日,49.10,49.78,49.78,48.80,9.74M,-1.43%
2019年8月28日,49.81,50.30,51.34,49.79,17.65M,0.55%
2019年8月27日,49.54,49.12,49.63,49.10,14.48M,1.04%
2019年8月26日,49.03,48.02,49.05,47.74,14.23M,0.29%
2019年8月23日,48.89,50.00,50.01,48.24,24.70M,-2.63%
2019年8月22日,50.21,50.90,50.90,49.67,21.11M,-2.73%
2019年8月21日,51.62,51.33,51.62,50.88,8.57M,0.37%
2019年8月20日,51.43,51.79,52.09,51.30,8.80M,-1.29%
2019年8月19日,52.10,52.00,52.19,51.20,10.68M,2.02%
2019年8月16日,51.07,50.30,51.55,50.12,9.03M,1.92%
2019年8月15日,50.11,49.45,50.37,49.04,6.64M,-0.36%
2019年8月14日,50.29,50.20,50.50,49.76,9.27M,1.60%
2019年8月13日,49.50,50.51,50.69,49.40,13.53M,-3.32%
2019年8月12日,51.20,50.88,51.20,49.80,9.07M,0.41%
2019年8月9日,50.99,51.30,51.96,50.86,8.58M,0.26%
2019年8月8日,50.86,51.13,51.31,50.50,7.15M,0.12%
2019年8月7日,50.80,51.65,51.90,50.57,7.11M,-1.11%
2019年8月6日,51.37,51.41,51.98,50.45,10.84M,-1.93%
2019年8月5日,52.38,54.20,54.47,52.21,10.46M,-3.70%
2019年8月2日,54.39,54.06,55.03,53.85,8.42M,-2.40%
2019年8月1日,55.73,55.70,56.28,55.18,8.87M,-0.39%
2019年7月31日,55.95,56.80,56.80,55.48,8.97M,-1.98%
2019年7月30日,57.08,57.25,57.46,56.54,7.55M,-0.24%
2019年7月29日,57.22,57.84,57.95,56.59,6.34M,-0.35%
2019年7月26日,57.42,56.25,57.88,56.00,10.59M,1.09%
2019年7月25日,56.80,56.34,56.98,55.82,6.90M,0.82%
2019年7月24日,56.34,56.80,57.26,56.20,10.61M,0.02%
2019年7月23日,56.33,54.80,57.25,54.36,14.11M,2.60%
2019年7月22日,54.90,54.50,55.43,54.04,11.53M,1.80%
2019年7月19日,53.93,53.61,54.23,53.36,6.01M,0.90%
2019年7月18日,53.45,54.37,54.37,53.06,8.96M,-2.20%
2019年7月17日,54.65,54.79,55.20,54.40,6.21M,-0.24%
2019年7月16日,54.78,55.14,55.25,54.60,5.39M,-1.03%
2019年7月15日,55.35,54.28,55.88,53.62,12.22M,2.01%
2019年7月12日,54.26,53.30,54.78,53.20,10.38M,1.90%
2019年7月11日,53.25,53.92,54.15,52.89,9.23M,-1.21%
2019年7月10日,53.90,54.60,54.60,53.51,11.98M,-1.80%
2019年7月9日,54.89,52.19,55.05,52.07,18.11M,4.91%
2019年7月8日,52.32,53.27,53.29,51.26,9.73M,-1.76%
